baseDate,baseTime,category,fcstDate,fcstTime,fcstValue,nx,ny,longitude,latitude
20250607,2000,SKY,20250609,2300,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250610,0,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250610,100,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250610,200,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250610,300,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250610,400,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250610,500,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250610,600,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250610,700,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250610,800,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250610,900,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250610,1000,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250610,1100,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250610,1200,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250610,1300,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250610,1400,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250610,1500,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250610,1600,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250610,1700,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250610,1800,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250610,1900,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250610,2000,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250610,2100,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250610,2200,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250610,2300,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250611,0,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250611,300,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250611,600,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250611,900,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250611,1200,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250611,1500,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250611,1800,1,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250611,2100,4,48,59,126.265544444444,34.48375
20250607,2000,SKY,20250607,2100,4,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250607,2200,4,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250607,2300,4,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250608,0,4,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250608,100,4,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250608,200,4,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250608,300,4,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250608,400,4,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250608,500,4,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250608,600,4,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250608,700,4,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250608,800,4,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250608,900,4,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250608,1000,4,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250608,1100,4,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250608,1200,4,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250608,1300,3,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250608,1400,3,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250608,1500,3,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250608,1600,3,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250608,1700,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250608,1800,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250608,1900,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250608,2000,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250608,2100,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250608,2200,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250608,2300,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250609,0,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250609,100,3,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250609,200,4,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250609,300,4,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250609,400,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250609,500,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250609,600,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250609,700,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250609,800,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250609,900,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250609,1000,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250609,1100,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250609,1200,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250609,1300,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250609,1400,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250609,1500,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250609,1600,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250609,1700,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250609,1800,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250609,1900,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250609,2000,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250609,2100,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250609,2200,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250609,2300,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250610,0,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250610,100,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250610,200,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250610,300,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250610,400,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250610,500,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250610,600,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250610,700,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250610,800,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250610,900,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250610,1000,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250610,1100,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250610,1200,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250610,1300,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250610,1400,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250610,1500,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250610,1600,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250610,1700,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250610,1800,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250610,1900,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250610,2000,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250610,2100,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250610,2200,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250610,2300,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250611,0,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250611,300,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250611,600,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250611,900,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250611,1200,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250611,1500,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250611,1800,1,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250611,2100,3,50,66,126.381730555555,34.7898111111111
20250607,2000,SKY,20250607,2100,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250607,2200,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250607,2300,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250608,0,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250608,100,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250608,200,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250608,300,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250608,400,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250608,500,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250608,600,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250608,700,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250608,800,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250608,900,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250608,1000,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250608,1100,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250608,1200,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250608,1300,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250608,1400,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250608,1500,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250608,1600,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250608,1700,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250608,1800,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250608,1900,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250608,2000,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250608,2100,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250608,2200,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250608,2300,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250609,0,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250609,100,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250609,200,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250609,300,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250609,400,3,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250609,500,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250609,600,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250609,700,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250609,800,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250609,900,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250609,1000,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250609,1100,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250609,1200,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250609,1300,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250609,1400,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250609,1500,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250609,1600,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250609,1700,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250609,1800,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250609,1900,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250609,2000,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250609,2100,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250609,2200,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250609,2300,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250610,0,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250610,100,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250610,200,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250610,300,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250610,400,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250610,500,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250610,600,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250610,700,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250610,800,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250610,900,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250610,1000,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250610,1100,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250610,1200,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250610,1300,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250610,1400,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250610,1500,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250610,1600,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250610,1700,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250610,1800,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250610,1900,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250610,2000,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250610,2100,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250610,2200,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250610,2300,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250611,0,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250611,300,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250611,600,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250611,900,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250611,1200,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250611,1500,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250611,1800,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250611,2100,1,102,94,129.361666666666,36.0056861111111
20250607,2000,SKY,20250607,2100,3,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250607,2200,3,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250607,2300,3,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250608,0,3,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250608,100,3,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250608,200,3,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250608,300,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250608,400,3,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250608,500,3,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250608,600,3,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250608,700,3,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250608,800,3,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250608,900,3,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250608,1000,3,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250608,1100,3,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250608,1200,3,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250608,1300,3,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250608,1400,3,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250608,1500,3,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250608,1600,3,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250608,1700,3,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250608,1800,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250608,1900,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250608,2000,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250608,2100,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250608,2200,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250608,2300,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250609,0,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250609,100,3,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250609,200,3,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250609,300,3,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250609,400,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250609,500,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250609,600,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250609,700,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250609,800,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250609,900,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250609,1000,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250609,1100,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250609,1200,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250609,1300,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250609,1400,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250609,1500,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250609,1600,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250609,1700,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250609,1800,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250609,1900,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250609,2000,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250609,2100,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250609,2200,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250609,2300,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250610,0,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250610,100,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250610,200,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250610,300,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250610,400,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250610,500,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250610,600,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250610,700,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250610,800,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250610,900,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250610,1000,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250610,1100,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250610,1200,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250610,1300,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250610,1400,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250610,1500,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250610,1600,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250610,1700,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250610,1800,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250610,1900,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250610,2000,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250610,2100,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250610,2200,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250610,2300,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250611,0,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250611,300,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250611,600,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250611,900,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250611,1200,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250611,1500,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250611,1800,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250611,2100,1,102,95,129.367908333333,36.03885
20250607,2000,SKY,20250607,2100,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250607,2200,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250607,2300,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250608,0,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250608,100,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250608,200,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250608,300,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250608,400,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250608,500,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250608,600,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250608,700,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250608,800,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250608,900,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250608,1000,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250608,1100,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250608,1200,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250608,1300,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250608,1400,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250608,1500,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250608,1600,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250608,1700,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250608,1800,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250608,1900,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250608,2000,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250608,2100,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250608,2200,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250608,2300,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250609,0,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250609,100,4,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250609,200,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250609,300,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250609,400,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250609,500,3,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250609,600,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250609,700,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250609,800,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250609,900,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250609,1000,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250609,1100,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250609,1200,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250609,1300,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250609,1400,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250609,1500,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250609,1600,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250609,1700,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250609,1800,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250609,1900,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250609,2000,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250609,2100,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250609,2200,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250609,2300,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250610,0,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250610,100,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250610,200,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250610,300,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250610,400,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250610,500,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250610,600,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250610,700,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250610,800,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250610,900,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250610,1000,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250610,1100,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250610,1200,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250610,1300,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250610,1400,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250610,1500,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250610,1600,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250610,1700,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250610,1800,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250610,1900,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250610,2000,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250610,2100,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250610,2200,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250610,2300,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250611,0,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250611,300,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250611,600,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250611,900,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250611,1200,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250611,1500,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250611,1800,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250611,2100,1,100,91,129.227022222222,35.8531694444444
20250607,2000,SKY,20250607,2100,3,80,96,128.1158,36.1368972222222
20250607,2000,SKY,20250607,2200,3,80,96,128.1158,36.1368972222222
20250607,2000,SKY,20250607,2300,3,80,96,128.1158,36.1368972222222
20250607,2000,SKY,20250608,0,3,80,96,128.1158,36.1368972222222
20250607,2000,SKY,20250608,100,3,80,96,128.1158,36.1368972222222
20250607,2000,SKY,20250608,200,4,80,96,128.1158,36.1368972222222
